uni_0,uni_1,value
EastAna_BESS_Com2032-1h,Q1,1.0
EastAna_BESS_Com2032-1h,Q2,1.0
EastAna_BESS_Com2032-1h,Q3,1.0
EastAna_BESS_Com2032-1h,Q4,1.0
SouthEast_BESS_Com2032-1h,Q1,1.0
SouthEast_BESS_Com2032-1h,Q2,1.0
SouthEast_BESS_Com2032-1h,Q3,1.0
SouthEast_BESS_Com2032-1h,Q4,1.0
NorthWest_BESS_Com2032-1h,Q1,1.0
NorthWest_BESS_Com2032-1h,Q2,1.0
NorthWest_BESS_Com2032-1h,Q3,1.0
NorthWest_BESS_Com2032-1h,Q4,1.0
CenterAna_BESS_Com2032-1h,Q1,1.0
CenterAna_BESS_Com2032-1h,Q2,1.0
CenterAna_BESS_Com2032-1h,Q3,1.0
CenterAna_BESS_Com2032-1h,Q4,1.0
CenterBlack_BESS_Com2032-1h,Q1,1.0
CenterBlack_BESS_Com2032-1h,Q2,1.0
CenterBlack_BESS_Com2032-1h,Q3,1.0
CenterBlack_BESS_Com2032-1h,Q4,1.0
Trakia_BESS_Com2032-1h,Q1,1.0
Trakia_BESS_Com2032-1h,Q2,1.0
Trakia_BESS_Com2032-1h,Q3,1.0
Trakia_BESS_Com2032-1h,Q4,1.0
WestMed_BESS_Com2033-1h,Q1,1.0
WestMed_BESS_Com2033-1h,Q2,1.0
WestMed_BESS_Com2033-1h,Q3,1.0
WestMed_BESS_Com2033-1h,Q4,1.0
WestAna_BESS_Com2033-1h,Q1,1.0
WestAna_BESS_Com2033-1h,Q2,1.0
WestAna_BESS_Com2033-1h,Q3,1.0
WestAna_BESS_Com2033-1h,Q4,1.0
EastMed_BESS_Com2033-1h,Q1,1.0
EastMed_BESS_Com2033-1h,Q2,1.0
EastMed_BESS_Com2033-1h,Q3,1.0
EastMed_BESS_Com2033-1h,Q4,1.0
EastAna_BESS_Com2033-1h,Q1,1.0
EastAna_BESS_Com2033-1h,Q2,1.0
EastAna_BESS_Com2033-1h,Q3,1.0
EastAna_BESS_Com2033-1h,Q4,1.0
SouthEast_BESS_Com2033-1h,Q1,1.0
SouthEast_BESS_Com2033-1h,Q2,1.0
SouthEast_BESS_Com2033-1h,Q3,1.0
SouthEast_BESS_Com2033-1h,Q4,1.0
NorthWest_BESS_Com2033-1h,Q1,1.0
NorthWest_BESS_Com2033-1h,Q2,1.0
NorthWest_BESS_Com2033-1h,Q3,1.0
NorthWest_BESS_Com2033-1h,Q4,1.0
CenterAna_BESS_Com2033-1h,Q1,1.0
CenterAna_BESS_Com2033-1h,Q2,1.0
CenterAna_BESS_Com2033-1h,Q3,1.0
CenterAna_BESS_Com2033-1h,Q4,1.0
CenterBlack_BESS_Com2033-1h,Q1,1.0
CenterBlack_BESS_Com2033-1h,Q2,1.0
CenterBlack_BESS_Com2033-1h,Q3,1.0
CenterBlack_BESS_Com2033-1h,Q4,1.0
Trakia_BESS_Com2033-1h,Q1,1.0
Trakia_BESS_Com2033-1h,Q2,1.0
Trakia_BESS_Com2033-1h,Q3,1.0
Trakia_BESS_Com2033-1h,Q4,1.0
WestMed_BESS_Com2034-1h,Q1,1.0
WestMed_BESS_Com2034-1h,Q2,1.0
WestMed_BESS_Com2034-1h,Q3,1.0
WestMed_BESS_Com2034-1h,Q4,1.0
WestAna_BESS_Com2034-1h,Q1,1.0
WestAna_BESS_Com2034-1h,Q2,1.0
WestAna_BESS_Com2034-1h,Q3,1.0
WestAna_BESS_Com2034-1h,Q4,1.0
EastMed_BESS_Com2034-1h,Q1,1.0
EastMed_BESS_Com2034-1h,Q2,1.0
EastMed_BESS_Com2034-1h,Q3,1.0
EastMed_BESS_Com2034-1h,Q4,1.0
EastAna_BESS_Com2034-1h,Q1,1.0
EastAna_BESS_Com2034-1h,Q2,1.0
EastAna_BESS_Com2034-1h,Q3,1.0
EastAna_BESS_Com2034-1h,Q4,1.0
SouthEast_BESS_Com2034-1h,Q1,1.0
SouthEast_BESS_Com2034-1h,Q2,1.0
SouthEast_BESS_Com2034-1h,Q3,1.0
SouthEast_BESS_Com2034-1h,Q4,1.0
NorthWest_BESS_Com2034-1h,Q1,1.0
NorthWest_BESS_Com2034-1h,Q2,1.0
NorthWest_BESS_Com2034-1h,Q3,1.0
NorthWest_BESS_Com2034-1h,Q4,1.0
CenterAna_BESS_Com2034-1h,Q1,1.0
CenterAna_BESS_Com2034-1h,Q2,1.0
CenterAna_BESS_Com2034-1h,Q3,1.0
CenterAna_BESS_Com2034-1h,Q4,1.0
CenterBlack_BESS_Com2034-1h,Q1,1.0
CenterBlack_BESS_Com2034-1h,Q2,1.0
CenterBlack_BESS_Com2034-1h,Q3,1.0
CenterBlack_BESS_Com2034-1h,Q4,1.0
Trakia_BESS_Com2034-1h,Q1,1.0
Trakia_BESS_Com2034-1h,Q2,1.0
Trakia_BESS_Com2034-1h,Q3,1.0
Trakia_BESS_Com2034-1h,Q4,1.0
WestMed_BESS_Com2035-1h,Q1,1.0
WestMed_BESS_Com2035-1h,Q2,1.0
WestMed_BESS_Com2035-1h,Q3,1.0
WestMed_BESS_Com2035-1h,Q4,1.0
WestAna_BESS_Com2035-1h,Q1,1.0
WestAna_BESS_Com2035-1h,Q2,1.0
WestAna_BESS_Com2035-1h,Q3,1.0
WestAna_BESS_Com2035-1h,Q4,1.0
EastMed_BESS_Com2035-1h,Q1,1.0
EastMed_BESS_Com2035-1h,Q2,1.0
EastMed_BESS_Com2035-1h,Q3,1.0
EastMed_BESS_Com2035-1h,Q4,1.0
EastAna_BESS_Com2035-1h,Q1,1.0
EastAna_BESS_Com2035-1h,Q2,1.0
EastAna_BESS_Com2035-1h,Q3,1.0
EastAna_BESS_Com2035-1h,Q4,1.0
SouthEast_BESS_Com2035-1h,Q1,1.0
SouthEast_BESS_Com2035-1h,Q2,1.0
SouthEast_BESS_Com2035-1h,Q3,1.0
SouthEast_BESS_Com2035-1h,Q4,1.0
NorthWest_BESS_Com2035-1h,Q1,1.0
NorthWest_BESS_Com2035-1h,Q2,1.0
NorthWest_BESS_Com2035-1h,Q3,1.0
NorthWest_BESS_Com2035-1h,Q4,1.0
CenterAna_BESS_Com2035-1h,Q1,1.0
CenterAna_BESS_Com2035-1h,Q2,1.0
CenterAna_BESS_Com2035-1h,Q3,1.0
CenterAna_BESS_Com2035-1h,Q4,1.0
CenterBlack_BESS_Com2035-1h,Q1,1.0
CenterBlack_BESS_Com2035-1h,Q2,1.0
CenterBlack_BESS_Com2035-1h,Q3,1.0
CenterBlack_BESS_Com2035-1h,Q4,1.0
Trakia_BESS_Com2035-1h,Q1,1.0
Trakia_BESS_Com2035-1h,Q2,1.0
Trakia_BESS_Com2035-1h,Q3,1.0
Trakia_BESS_Com2035-1h,Q4,1.0
WestMed_BESS_Cand2027-1h,Q1,1.0
WestMed_BESS_Cand2027-1h,Q2,1.0
WestMed_BESS_Cand2027-1h,Q3,1.0
WestMed_BESS_Cand2027-1h,Q4,1.0
WestAna_BESS_Cand2027-1h,Q1,1.0
WestAna_BESS_Cand2027-1h,Q2,1.0
WestAna_BESS_Cand2027-1h,Q3,1.0
WestAna_BESS_Cand2027-1h,Q4,1.0
EastMed_BESS_Cand2027-1h,Q1,1.0
EastMed_BESS_Cand2027-1h,Q2,1.0
EastMed_BESS_Cand2027-1h,Q3,1.0
EastMed_BESS_Cand2027-1h,Q4,1.0
EastAna_BESS_Cand2027-1h,Q1,1.0
EastAna_BESS_Cand2027-1h,Q2,1.0
EastAna_BESS_Cand2027-1h,Q3,1.0
EastAna_BESS_Cand2027-1h,Q4,1.0
SouthEast_BESS_Cand2027-1h,Q1,1.0
SouthEast_BESS_Cand2027-1h,Q2,1.0
SouthEast_BESS_Cand2027-1h,Q3,1.0
SouthEast_BESS_Cand2027-1h,Q4,1.0
NorthWest_BESS_Cand2027-1h,Q1,1.0
NorthWest_BESS_Cand2027-1h,Q2,1.0
NorthWest_BESS_Cand2027-1h,Q3,1.0
NorthWest_BESS_Cand2027-1h,Q4,1.0
CenterAna_BESS_Cand2027-1h,Q1,1.0
CenterAna_BESS_Cand2027-1h,Q2,1.0
CenterAna_BESS_Cand2027-1h,Q3,1.0
CenterAna_BESS_Cand2027-1h,Q4,1.0
CenterBlack_BESS_Cand2027-1h,Q1,1.0
CenterBlack_BESS_Cand2027-1h,Q2,1.0
CenterBlack_BESS_Cand2027-1h,Q3,1.0
CenterBlack_BESS_Cand2027-1h,Q4,1.0
WestMed_BESS_Cand2027-2h,Q1,1.0
WestMed_BESS_Cand2027-2h,Q2,1.0
WestMed_BESS_Cand2027-2h,Q3,1.0
WestMed_BESS_Cand2027-2h,Q4,1.0
WestAna_BESS_Cand2027-2h,Q1,1.0
WestAna_BESS_Cand2027-2h,Q2,1.0
WestAna_BESS_Cand2027-2h,Q3,1.0
WestAna_BESS_Cand2027-2h,Q4,1.0
EastMed_BESS_Cand2027-2h,Q1,1.0
EastMed_BESS_Cand2027-2h,Q2,1.0
EastMed_BESS_Cand2027-2h,Q3,1.0
EastMed_BESS_Cand2027-2h,Q4,1.0
EastAna_BESS_Cand2027-2h,Q1,1.0
EastAna_BESS_Cand2027-2h,Q2,1.0
EastAna_BESS_Cand2027-2h,Q3,1.0
EastAna_BESS_Cand2027-2h,Q4,1.0
SouthEast_BESS_Cand2027-2h,Q1,1.0
SouthEast_BESS_Cand2027-2h,Q2,1.0
SouthEast_BESS_Cand2027-2h,Q3,1.0
SouthEast_BESS_Cand2027-2h,Q4,1.0
NorthWest_BESS_Cand2027-2h,Q1,1.0
NorthWest_BESS_Cand2027-2h,Q2,1.0
NorthWest_BESS_Cand2027-2h,Q3,1.0
NorthWest_BESS_Cand2027-2h,Q4,1.0
CenterAna_BESS_Cand2027-2h,Q1,1.0
CenterAna_BESS_Cand2027-2h,Q2,1.0
CenterAna_BESS_Cand2027-2h,Q3,1.0
CenterAna_BESS_Cand2027-2h,Q4,1.0
CenterBlack_BESS_Cand2027-2h,Q1,1.0
CenterBlack_BESS_Cand2027-2h,Q2,1.0
CenterBlack_BESS_Cand2027-2h,Q3,1.0
CenterBlack_BESS_Cand2027-2h,Q4,1.0
Trakia_BESS_Cand2027-2h,Q1,1.0
Trakia_BESS_Cand2027-2h,Q2,1.0
Trakia_BESS_Cand2027-2h,Q3,1.0
Trakia_BESS_Cand2027-2h,Q4,1.0
WestMed_BESS_Cand2027-4h,Q1,1.0
WestMed_BESS_Cand2027-4h,Q2,1.0
WestMed_BESS_Cand2027-4h,Q3,1.0
WestMed_BESS_Cand2027-4h,Q4,1.0
WestAna_BESS_Cand2027-4h,Q1,1.0
WestAna_BESS_Cand2027-4h,Q2,1.0
WestAna_BESS_Cand2027-4h,Q3,1.0
WestAna_BESS_Cand2027-4h,Q4,1.0
EastMed_BESS_Cand2027-4h,Q1,1.0
EastMed_BESS_Cand2027-4h,Q2,1.0
EastMed_BESS_Cand2027-4h,Q3,1.0
EastMed_BESS_Cand2027-4h,Q4,1.0
EastAna_BESS_Cand2027-4h,Q1,1.0
EastAna_BESS_Cand2027-4h,Q2,1.0
EastAna_BESS_Cand2027-4h,Q3,1.0
EastAna_BESS_Cand2027-4h,Q4,1.0
SouthEast_BESS_Cand2027-4h,Q1,1.0
SouthEast_BESS_Cand2027-4h,Q2,1.0
SouthEast_BESS_Cand2027-4h,Q3,1.0
SouthEast_BESS_Cand2027-4h,Q4,1.0
NorthWest_BESS_Cand2027-4h,Q1,1.0
NorthWest_BESS_Cand2027-4h,Q2,1.0
NorthWest_BESS_Cand2027-4h,Q3,1.0
NorthWest_BESS_Cand2027-4h,Q4,1.0
CenterAna_BESS_Cand2027-4h,Q1,1.0
CenterAna_BESS_Cand2027-4h,Q2,1.0
CenterAna_BESS_Cand2027-4h,Q3,1.0
CenterAna_BESS_Cand2027-4h,Q4,1.0
CenterBlack_BESS_Cand2027-4h,Q1,1.0
CenterBlack_BESS_Cand2027-4h,Q2,1.0
CenterBlack_BESS_Cand2027-4h,Q3,1.0
CenterBlack_BESS_Cand2027-4h,Q4,1.0
Trakia_BESS_Cand2027-4h,Q1,1.0
Trakia_BESS_Cand2027-4h,Q2,1.0
Trakia_BESS_Cand2027-4h,Q3,1.0
Trakia_BESS_Cand2027-4h,Q4,1.0
WestMed_BESS_Cand2027-6h,Q1,1.0
WestMed_BESS_Cand2027-6h,Q2,1.0
WestMed_BESS_Cand2027-6h,Q3,1.0
WestMed_BESS_Cand2027-6h,Q4,1.0
WestAna_BESS_Cand2027-6h,Q1,1.0
WestAna_BESS_Cand2027-6h,Q2,1.0
WestAna_BESS_Cand2027-6h,Q3,1.0
WestAna_BESS_Cand2027-6h,Q4,1.0
EastMed_BESS_Cand2027-6h,Q1,1.0
EastMed_BESS_Cand2027-6h,Q2,1.0
EastMed_BESS_Cand2027-6h,Q3,1.0
EastMed_BESS_Cand2027-6h,Q4,1.0
EastAna_BESS_Cand2027-6h,Q1,1.0
EastAna_BESS_Cand2027-6h,Q2,1.0
EastAna_BESS_Cand2027-6h,Q3,1.0
EastAna_BESS_Cand2027-6h,Q4,1.0
SouthEast_BESS_Cand2027-6h,Q1,1.0
SouthEast_BESS_Cand2027-6h,Q2,1.0
SouthEast_BESS_Cand2027-6h,Q3,1.0
SouthEast_BESS_Cand2027-6h,Q4,1.0
NorthWest_BESS_Cand2027-6h,Q1,1.0
NorthWest_BESS_Cand2027-6h,Q2,1.0
NorthWest_BESS_Cand2027-6h,Q3,1.0
NorthWest_BESS_Cand2027-6h,Q4,1.0
CenterAna_BESS_Cand2027-6h,Q1,1.0
CenterAna_BESS_Cand2027-6h,Q2,1.0
CenterAna_BESS_Cand2027-6h,Q3,1.0
CenterAna_BESS_Cand2027-6h,Q4,1.0
CenterBlack_BESS_Cand2027-6h,Q1,1.0
CenterBlack_BESS_Cand2027-6h,Q2,1.0
CenterBlack_BESS_Cand2027-6h,Q3,1.0
CenterBlack_BESS_Cand2027-6h,Q4,1.0
Trakia_BESS_Cand2027-6h,Q1,1.0
Trakia_BESS_Cand2027-6h,Q2,1.0
Trakia_BESS_Cand2027-6h,Q3,1.0
Trakia_BESS_Cand2027-6h,Q4,1.0
WestMed_BESS_Cand2027-8h,Q1,1.0
WestMed_BESS_Cand2027-8h,Q2,1.0
WestMed_BESS_Cand2027-8h,Q3,1.0
WestMed_BESS_Cand2027-8h,Q4,1.0
WestAna_BESS_Cand2027-8h,Q1,1.0
WestAna_BESS_Cand2027-8h,Q2,1.0
WestAna_BESS_Cand2027-8h,Q3,1.0
WestAna_BESS_Cand2027-8h,Q4,1.0
EastMed_BESS_Cand2027-8h,Q1,1.0
EastMed_BESS_Cand2027-8h,Q2,1.0
EastMed_BESS_Cand2027-8h,Q3,1.0
EastMed_BESS_Cand2027-8h,Q4,1.0
EastAna_BESS_Cand2027-8h,Q1,1.0
EastAna_BESS_Cand2027-8h,Q2,1.0
EastAna_BESS_Cand2027-8h,Q3,1.0
EastAna_BESS_Cand2027-8h,Q4,1.0
SouthEast_BESS_Cand2027-8h,Q1,1.0
SouthEast_BESS_Cand2027-8h,Q2,1.0
SouthEast_BESS_Cand2027-8h,Q3,1.0
SouthEast_BESS_Cand2027-8h,Q4,1.0
NorthWest_BESS_Cand2027-8h,Q1,1.0
NorthWest_BESS_Cand2027-8h,Q2,1.0
NorthWest_BESS_Cand2027-8h,Q3,1.0
NorthWest_BESS_Cand2027-8h,Q4,1.0
CenterAna_BESS_Cand2027-8h,Q1,1.0
CenterAna_BESS_Cand2027-8h,Q2,1.0
CenterAna_BESS_Cand2027-8h,Q3,1.0
CenterAna_BESS_Cand2027-8h,Q4,1.0
CenterBlack_BESS_Cand2027-8h,Q1,1.0
CenterBlack_BESS_Cand2027-8h,Q2,1.0
CenterBlack_BESS_Cand2027-8h,Q3,1.0
CenterBlack_BESS_Cand2027-8h,Q4,1.0
Trakia_BESS_Cand2027-8h,Q1,1.0
Trakia_BESS_Cand2027-8h,Q2,1.0
Trakia_BESS_Cand2027-8h,Q3,1.0
Trakia_BESS_Cand2027-8h,Q4,1.0
