,,,Load,PV,Wind,Load_PV_corr,Load_Wind_corr,PV_Wind_corr
1,14,15,0.5123,0.9107,0.7605,-0.08331997805449694,-0.05112602770865091,0.10442295150583915
1,14,16,0.4668,0.5686,0.8158,-0.017428722386305884,-0.0763288318257749,0.021721584507617613
1,14,17,0.4383,0.6467,0.8716,-0.040989516418318085,-0.10051850536617125,0.0540977662441522
1,14,18,0.4286,0.8747,0.4165,-0.10756412050114329,0.025959151525342984,-0.03421475637017708
1,14,19,0.4383,0.3579,0.9593,0.038712063581681916,-0.12472151286617125,-0.06339400774212835
1,14,20,0.4668,0.5354,0.5585,-0.00921255238630588,-0.012653514325774906,0.0019033929908493321
1,14,21,0.5123,0.2476,0.6911,0.05060964444550307,-0.03710896270865093,-0.04603804440498403
1,14,22,0.5714,0.0417,0.3496,0.06521869501714939,0.02254132086985517,0.07201765548449769
1,14,23,0.6403,0.4422,0.3892,0.0041406622910315095,0.008741590604357216,0.0066143980492842985
1,15,0,0.7143,0.6896,0.9975,4.7856548526523745e-06,1.2253261877566511e-05,0.09382381146391844
1,15,1,0.7882,0.1317,0.4921,-0.0270915761007368,-0.0011287996281122957,0.005595880903705019
1,15,2,0.8571,0.1598,0.5113,-0.04832823882685468,0.0005613701063897376,-0.0013299698191100206
1,15,3,0.9163,0.4084,0.2406,-0.018136553135797776,-0.05389411326759399,0.02394891554674365
1,15,4,0.9617,0.0306,0.541,-0.1156894489233994,0.008321020302019835,-0.01572472923730111
1,15,5,0.9903,0.4546,0.4821,-0.012027459771976634,-0.006975020610073675,0.0011010893729631553
1,15,6,1.0,0.7394,0.2286,0.06892435431084855,-0.0796514225015879,-0.0672465115238864
1,15,7,0.9903,0.1405,0.8723,-0.09872691227197662,0.1007299343899263,-0.13052607191641694
1,15,8,0.9617,0.1171,0.1087,-0.09428718642339941,-0.09864080719798017,0.15192251314709934
1,15,9,0.9163,0.8102,0.9902,0.06303709186420224,0.097543826732406,0.150655755544203
1,15,10,0.8571,0.8056,0.2387,0.04390814617314531,-0.03837272489361025,-0.08259604951169128
1,15,11,0.7882,0.9714,0.9612,0.03498324639926322,0.03354941787188772,0.21476446850152012
1,15,12,0.7143,0.146,0.4616,-8.804345147376306e-06,-1.1442381224617632e-06,0.01611882777743469
1,15,13,0.6403,0.1368,0.647,0.026732627291031513,-0.010329164395642791,-0.05045879620630517
1,15,14,0.5714,0.3004,0.367,0.02825693251714939,0.020055295869855175,0.02776141517072738
1,15,15,0.5123,0.5956,0.1717,-0.019677655554496947,0.06779685229134909,-0.032703004288114075
1,15,16,0.4668,0.7954,0.5775,-0.07355605238630589,-0.01735553932577491,0.020844614205280238
1,15,17,0.4383,0.9468,0.5601,-0.12380961391831806,-0.01455229286617126,0.023656272358227416
1,15,18,0.4286,0.6041,0.3357,-0.030260465501143273,0.04904169152534298,-0.01818429941641691
1,15,19,0.4383,0.7986,0.8542,-0.08291011891831807,-0.09571654036617123,0.10419695963465012
1,15,20,0.4668,0.6691,0.2081,-0.04229995988630589,0.07406172567422509,-0.0511530009026974
1,15,21,0.5123,0.3005,0.6296,0.03992516694550306,-0.024687500208650934,-0.024161763209608007
1,15,22,0.5714,0.5531,0.5772,-0.007847579982850607,-0.009977029130144827,0.0038355222299245413
1,15,23,0.6403,0.1717,0.5452,0.02415089979103151,-0.002798509395642789,-0.012350659185217758
1,16,0,0.7143,0.0337,0.7981,-1.161184514738223e-05,7.268261877555991e-06,-0.1350366902599129
1,16,1,0.7882,0.1815,0.486,-0.023410111100736798,-0.0015797421281122954,0.0067671687797212785
1,16,2,0.8571,0.5976,0.5058,0.01420054617314532,-0.00022416739361025504,-0.00015605188719944034
1,16,3,0.9163,0.456,0.4431,-0.00852016313579777,-0.012984050767594,0.0027104904679834804
1,16,4,0.9617,0.0836,0.8887,-0.1025759239233994,0.09435069280201984,-0.15808962636636617
1,16,5,0.9903,0.6943,0.2816,0.05413573272802336,-0.06231803311007365,-0.04427931766336813
1,16,6,1.0,0.8228,0.0096,0.09275381931084856,-0.1422251975015879,-0.16158902640955713
1,16,7,0.9903,0.2696,0.4201,-0.06309208477197663,-0.024088570610073672,0.019947527444609498
1,16,8,0.9617,0.5381,0.6955,0.009878738576600606,0.046548182802019826,0.007511333866103397
1,16,9,0.9163,0.7422,0.2645,0.04929939186420222,-0.049065715767594,-0.05926652582520755
1,16,10,0.8571,0.9012,0.5861,0.05756221617314531,0.011244680106389732,0.031730443740341195
1,16,11,0.7882,0.0801,0.8487,-0.0309061061007368,0.025232855371887714,-0.1427013307934495
1,16,12,0.7143,0.6839,0.1267,4.643154852652073e-06,-9.516738122479432e-06,-0.07070030207139655
1,16,13,0.6403,0.1968,0.0721,0.02229412729103151,0.03219906310435722,0.13117883330843064
1,16,14,0.5714,0.8389,0.4468,-0.04868125498285059,0.00865387086985518,-0.020637623697412854
1,16,15,0.5123,0.7489,0.3235,-0.050640423054496946,0.037137047291349076,-0.046100906189790895
1,16,16,0.4668,0.5694,0.5314,-0.017626702386305888,-0.005946941825774903,0.0017115992840403915
1,16,17,0.4383,0.1083,0.3544,0.1075954235816819,0.04221576463382875,0.05963881085797331
1,16,18,0.4286,0.1932,0.6203,0.08712339199885673,-0.03226141347465701,-0.03444083679319539
1,16,19,0.4383,0.2385,0.9953,0.07166347858168191,-0.13465661286617123,-0.1267027634814576
1,16,20,0.4668,0.9619,0.6309,-0.11476063988630587,-0.03057070432577491,0.05728431707494488
1,16,21,0.5123,0.535,0.6328,-0.00743797055449695,-0.02533382020865093,0.00461912702286153
1,16,22,0.5714,0.9191,0.8293,-0.0601398299828506,-0.04599581663014482,0.1355089696511644
1,16,23,0.6403,0.3933,0.9391,0.00775803979103151,-0.0319372618956428,-0.045277218044465745
1,17,0,0.7143,0.2408,0.2179,-6.4343451473713044e-06,-7.236738122474621e-06,0.07450187331351195
1,17,1,0.7882,0.4967,0.711,-0.00010895110073679363,0.015053382871887707,-0.00030011179446572063
1,17,2,0.8571,0.983,0.009,0.06924530117314531,-0.07117962739361025,-0.24162260001474004
1,17,3,0.9163,0.9087,0.9925,0.08293655436420222,0.09800848423240602,0.19915876758815623
1,17,4,0.9617,0.6478,0.8088,0.03702126107660061,0.07458143530201981,0.04510189477692657
1,17,5,0.9903,0.8764,0.2646,0.10439988522802333,-0.06701045811007365,-0.09182179344715877
1,17,6,1.0,0.4032,0.8377,-0.027136390689151434,0.0943836749984121,-0.0313727424232767
1,17,7,0.9903,0.8883,0.4351,0.10768458272802334,-0.01994819561007367,-0.028194234698429108
1,17,8,0.9617,0.1517,0.5219,-0.0857262814233994,0.003595202802019834,-0.005034429009912886
1,17,9,0.9163,0.2285,0.7169,-0.05448085063579778,0.042330394232406005,-0.056504880671498246
1,17,10,0.8571,0.8405,0.0731,0.048892738673145315,-0.06202454489361025,-0.148661833674547
1,17,11,0.7882,0.0359,0.4251,-0.034173591100736804,-0.006081774628112297,0.03803104638388795
1,17,12,0.7143,0.7894,0.417,7.2806548526576395e-06,-2.259238122464117e-06,-0.026317972799292932
1,17,13,0.6403,0.6441,0.4452,-0.010794890208968495,0.004598990604357214,-0.00907216215777871
1,17,14,0.5714,0.2825,0.3094,0.030814395017149394,0.02828489586985517,0.042696840885920476
1,17,15,0.5123,0.3233,0.3739,0.03532013694550307,0.02695750729134908,0.023340323789883887
1,17,16,0.4668,0.1503,0.7856,0.08609007011369411,-0.0688550868257749,-0.09678909428938443
1,17,17,0.4383,0.6094,0.5218,-0.03069564891831809,-0.003982450366171261,0.001605046824690806
1,17,18,0.4286,0.6239,0.2205,-0.03591683050114328,0.08195145152534297,-0.03606701357038032
1,17,19,0.4383,0.704,0.1458,-0.05680288391831806,0.09978414963382873,-0.07442047921443518
1,17,20,0.4668,0.2982,0.6908,0.04948851761369411,-0.0453944568257749,-0.03668129022307343
1,17,21,0.5123,0.062,0.7435,0.08809620444550306,-0.04769245270865093,-0.10299392801270763
1,17,22,0.5714,0.6492,0.5184,-0.0215778674828506,-0.001575979130144818,0.001665890673776164
1,17,23,0.6403,0.6999,0.6698,-0.014922695208968493,-0.012015794395642786,0.03276648154903021
1,18,0,0.7143,0.5609,0.5703,1.5681548526455835e-06,1.573261877543972e-06,0.00394738919638795
1,18,1,0.7882,0.2422,0.5938,-0.018922863600736795,0.006389372871887707,-0.022123937657016528
1,18,2,0.8571,0.0207,0.6429,-0.06819519632685467,0.019357140106389743,-0.06471225176143729
1,18,3,0.9163,0.0018,0.0586,-0.10027991813579777,-0.09066266326759401,0.22275743704318673
1,18,4,0.9617,0.1703,0.6411,-0.0811241764233994,0.033088262802019826,-0.043846719835624264
1,18,5,0.9903,0.3689,0.2954,-0.03568280227197663,-0.05850888811007366,0.027402107217221288
1,18,6,1.0,0.8324,0.8871,0.09549677931084857,0.1084984899984121,0.12691587147916236
1,18,7,0.9903,0.499,0.7914,0.00022805022802336206,0.07839951188992632,0.0002346643043655817
1,18,8,0.9617,0.2926,0.8101,-0.050864098923399395,0.07490308780201983,-0.06223345592683362
1,18,9,0.9163,0.5261,0.528,0.00564178936420223,0.004167871732406008,0.0005761306521806357
1,18,10,0.8571,0.1742,0.8497,-0.04627155882685468,0.04889335010638973,-0.1109061068922808
1,18,11,0.7882,0.7729,0.3568,0.020309133899263216,-0.011130852128112297,-0.04136539252363236
1,18,12,0.7143,0.1956,0.5486,-7.564345147373688e-06,1.030761877542826e-06,-0.012475261770329534
1,18,13,0.6403,0.169,0.477,0.024350632291031512,0.0022465856043572146,0.009996852093999737
1,18,14,0.5714,0.8628,0.8315,-0.05209596748285059,-0.04631014163014482,0.11818646152997536
1,18,15,0.5123,0.9377,0.5561,-0.08877330305449695,-0.009842337708650931,0.02141832025837985
1,18,16,0.4668,0.5221,0.2832,-0.005921134886305886,0.05547635317422509,-0.005363523565299032
1,18,17,0.4383,0.1467,0.3149,0.0969979835816819,0.053116777133828744,0.06764799643470096
1,18,18,0.4286,0.1375,0.3752,0.10303548949885671,0.03775752902534298,0.04767008556833917
1,18,19,0.4383,0.0151,0.3161,0.1333162935816819,0.052785607133828745,0.0923972973442538
1,18,20,0.4668,0.1783,0.5929,0.07916077011369413,-0.021166654325774904,-0.027358958590705557
1,18,21,0.5123,0.4591,0.7212,0.007891931945503056,-0.04318841020865091,-0.008355170478408802
1,18,22,0.5714,0.5103,0.1226,-0.0017325299828506,0.05497394586985517,-0.004665789944872185
1,18,23,0.6403,0.1992,0.7171,0.02211658729103151,-0.015514811895642787,-0.06270391835315474
1,19,0,0.7143,0.4096,0.7276,-2.2143451473623972e-06,5.505761877552271e-06,-0.019506651353662873
1,19,1,0.7882,0.4537,0.866,-0.003287726100736793,0.02651175787188771,-0.01594966213745353
1,19,2,0.8571,0.7347,0.5058,0.03378185367314532,-0.00022416739361025504,-0.0003712337507665047
1,19,3,0.9163,0.4077,0.0609,-0.018277970635797773,-0.090198005767594,0.04039379713337983
1,19,4,0.9617,0.6586,0.1128,0.03969345107660059,-0.09762636469798017,-0.06329928718953681
1,19,5,0.9903,0.7703,0.6699,0.07511363272802335,0.04486247438992634,0.04422879961559528
1,19,6,1.0,0.9796,0.7894,0.13755549931084857,0.0805831574984121,0.1357768582499957
1,19,7,0.9903,0.5632,0.4747,0.01794885522802337,-0.009017605610073665,-0.0021243748673823704
1,19,8,0.9617,0.6517,0.4909,0.03798621857660059,-0.0040749721979801735,-0.0025285034763762684
1,19,9,0.9163,0.7097,0.9575,0.04273357936420223,0.09093760923240601,0.09521438624923347
1,19,10,0.8571,0.6644,0.6915,0.023741256173145313,0.02629843510638974,0.030607308095016
1,19,11,0.7882,0.2129,0.6035,-0.021088866100736795,0.00710644537188771,-0.02742350649466898
1,19,12,0.7143,0.4049,0.3795,-2.331845147362646e-06,-3.1967381224660945e-06,0.011926877245168443
1,19,13,0.6403,0.3127,0.5794,0.013720424791031511,-0.00532845439564279,-0.013359766357473853
1,19,14,0.5714,0.4444,0.3807,0.007682932517149393,0.018097908369855177,0.006811502444609498
1,19,15,0.5123,0.6915,0.7249,-0.039047058054496944,-0.04393571770865092,0.042054338853400146
1,19,16,0.4668,0.738,0.0948,-0.059350987386305884,0.1021006431742251,-0.09894497896037015
1,19,17,0.4383,0.4809,0.6509,0.004767138581681924,-0.03961082286617126,-0.0024793175668234384
1,19,18,0.4286,0.3844,0.424,0.032502331998856715,0.02381658902534298,0.009485268143288357
1,19,19,0.4383,0.2912,0.2939,0.05711959608168191,0.058912252133828745,0.04418260001066641
1,19,20,0.4668,0.0459,0.8575,0.11192646011369412,-0.08664853932577492,-0.15835484253379503
1,19,21,0.5123,0.2429,0.1725,0.05155892694550306,0.06763527229134908,0.08548341809882698
1,19,22,0.5714,0.0269,0.1213,0.06733324501714939,0.05515968336985517,0.18194445433866438
1,19,23,0.6403,0.0265,0.4051,0.03489206979103151,0.007565388104357213,0.04823785603581882
1,20,0,0.7143,0.8057,0.5606,7.688154852658499e-06,1.3307618775434594e-06,0.0163697654184408
1,20,1,0.7882,0.3661,0.8915,-0.009763556100736795,0.02839684537188771,-0.05073357380666085
1,20,2,0.8571,0.7609,0.3079,0.03752386867314532,-0.028489234893610254,-0.052405869116620166
1,20,3,0.9163,0.2091,0.4002,-0.058400135635797774,-0.021650923267593998,0.030979902438257864
1,20,4,0.9617,0.9,0.8816,0.09942184607660061,0.09259397530201983,0.150375607528451
1,20,5,0.9903,0.9694,0.794,0.13007021022802337,0.07911717688992634,0.13506778789684531
1,20,6,1.0,0.5789,0.4483,0.02306549181084856,-0.016877640001587903,-0.004768457932677083
1,20,7,0.9903,0.3144,0.1027,-0.050726164771976626,-0.11169890561007365,0.07436765872001601
1,20,8,0.9617,0.1244,0.6472,-0.0924809839233994,0.03459755530201983,-0.05226496885874418
1,20,9,0.9163,0.9242,0.13,0.08606794186420223,-0.076238078267594,-0.16076930246392707
1,20,10,0.8571,0.6415,0.289,0.02047056367314531,-0.03118862739361026,-0.031298072912351864
1,20,11,0.7882,0.1247,0.9622,-0.0276090511007368,0.033623342871887715,-0.16986726857292106
1,20,12,0.7143,0.1555,0.7518,-8.566845147375803e-06,6.1107618775535476e-06,-0.08375992117962833
1,20,13,0.6403,0.0268,0.0822,0.03486987729103151,0.03145191560435722,0.2004137771016217
1,20,14,0.5714,0.5721,0.6946,-0.010562204982850609,-0.026750554130144818,0.013841236444863566
1,20,15,0.5123,0.1673,0.7429,0.06682823694550306,-0.04757126770865093,-0.0779308647009698
1,20,16,0.4668,0.6369,0.7797,-0.03433126488630589,-0.0673949843257749,0.03777937034984323
1,20,17,0.4383,0.4568,0.8669,0.011418136081681926,-0.09922142286617124,-0.014875144089943372
1,20,18,0.4286,0.274,0.8253,0.06404085199885672,-0.09082478847465704,-0.07127168461331736
1,20,19,0.4383,0.8148,0.0496,-0.08738091391831806,0.12633294463382874,-0.1449418224461425
1,20,20,0.4668,0.2023,0.6026,0.07322137011369412,-0.023567161825774913,-0.02817620310544134
1,20,21,0.5123,0.2601,0.325,0.04808495694550306,0.03683408479134908,0.04341740687169283
1,20,22,0.5714,0.8671,0.2865,-0.05271032998285059,0.03155673336985518,-0.08148455321468927
1,20,23,0.6403,0.1279,0.1326,0.02739100479103151,0.027723575604357217,0.1387673383173229
1,21,0,0.7143,0.691,0.9592,4.820654852652447e-06,1.129576187756449e-05,0.08712475089481272
1,21,1,0.7882,0.6146,0.1745,0.008606806399263213,-0.0246073796281123,-0.038754731917687246
1,21,2,0.8571,0.8708,0.829,0.05322033617314532,0.04593687260638973,0.11984793984552412
1,21,3,0.9163,0.7443,0.5093,0.04972364436420222,0.0003900042324059983,0.00047514048957901126
1,21,4,0.9617,0.849,0.3155,0.0868031710766006,-0.047473317197980175,-0.06731285518496365
1,21,5,0.9903,0.5382,0.5633,0.011048230228023365,0.015438209389926336,0.0022386840528412044
1,21,6,1.0,0.8696,0.7241,0.10612574931084857,0.0619253149984121,0.0804993755137152
1,21,7,0.9903,0.5952,0.8838,0.026781655228023345,0.10390422188992633,0.03652361634450784
1,21,8,0.9617,0.0639,0.5128,-0.1074501964233994,0.0013436353020198344,-0.002358313090197445
1,21,9,0.9163,0.7123,0.9017,0.043258844364202235,0.07966461423240599,0.08443648385340015
1,21,10,0.8571,0.1036,0.7479,-0.056355003826854676,0.03435376510638974,-0.09490702499441493
1,21,11,0.7882,0.9392,0.5846,0.03260286139926322,0.005709262871887708,0.03406066250304447
1,21,12,0.7143,0.5525,0.8249,1.3581548526451413e-06,7.938261877557402e-06,0.01725022222484322
1,21,13,0.6403,0.999,0.4769,-0.0370486177089685,0.0022539831043572136,-0.015259936191061222
1,21,14,0.5714,0.9691,0.7735,-0.06728357998285059,-0.03802339163014481,0.1253278117751481
1,21,15,0.5123,0.7699,0.1747,-0.054881898054496954,0.0671909272913491,-0.09039502389558358
1,21,16,0.4668,0.0443,0.8895,0.11232242011369412,-0.09456773932577489,-0.17343901308257548
1,21,17,0.4383,0.2349,0.216,0.07265698858168192,0.08041070463382875,0.07670996374161154
1,21,18,0.4286,0.3281,0.632,0.04858583449885672,-0.03560381097465703,-0.02119637923094946
1,21,19,0.4383,0.4771,0.2923,0.005815843581681915,0.059353812133828746,0.004532333421489581
1,21,20,0.4668,0.4635,0.0649,0.00858090011369411,0.10950014567422509,0.015342102420473324
1,21,21,0.5123,0.2873,0.8643,0.04259123694550306,-0.07209103270865092,-0.07526728772434377
1,21,22,0.5714,0.6387,0.6968,-0.020077679982850608,-0.027064879130144815,0.026619943713664378
1,21,23,0.6403,0.5094,0.5239,-0.0008304577089684903,-0.0012228418956427899,0.00018557432215014625
1,22,0,0.7143,0.9282,0.3068,1.0750654852664964e-05,-5.01423812246993e-06,-0.08625014944563437
1,22,1,0.7882,0.779,0.7228,0.020760076399263215,0.01592569787188771,0.06049852041717048
1,22,2,0.8571,0.0312,0.6584,-0.06669553382685467,0.021570927606389737,-0.07052727576423198
1,22,3,0.9163,0.7372,0.3077,0.04828926686420222,-0.040338235767594,-0.047726246615349834
1,22,4,0.9617,0.1041,0.1133,-0.09750371142339939,-0.09750265219798017,0.15529247746366437
1,22,5,0.9903,0.0332,0.3975,-0.12834439477197662,-0.03032673561007366,0.051086451143796466
1,22,6,1.0,0.678,0.5306,0.05138083931084858,0.006637527498412093,0.004177447924792423
1,22,7,0.9903,0.7106,0.1741,0.05863494022802336,-0.09199072061007364,-0.0707951767855734
1,22,8,0.9617,0.4939,0.6696,-0.0010574464233993994,0.04013987530201982,-0.0006933415607258754
1,22,9,0.9163,0.9174,0.8325,0.08469417186420224,0.06568448423240601,0.13630321166462983
1,22,10,0.8571,0.509,0.4317,0.0015462511731453201,-0.010807499893610262,-0.0008192129644352164
1,22,11,0.7882,0.3089,0.6125,-0.013992066100736795,0.0077717703718877115,-0.01989844513796166
1,22,12,0.7143,0.6106,0.5264,2.8106548526482074e-06,4.757618775416548e-07,0.0021395238876989286
1,22,13,0.6403,0.0139,0.2444,0.035824154791031515,0.019453170604357216,0.1273492526567538
1,22,14,0.5714,0.7865,0.0051,-0.041194604982850595,0.07176175836985517,-0.14481746052922176
1,22,15,0.5123,0.7523,0.5949,-0.05132713805449694,-0.01767896770865092,0.02224378650583917
1,22,16,0.4668,0.5022,0.4864,-0.0009963823863058789,0.005189433174225093,-8.442737754497374e-05
1,22,17,0.4383,0.7923,0.7139,-0.08117147641831807,-0.05699724786617124,0.06074602260848144
1,22,18,0.4286,0.0009,0.3434,0.14205869449885672,0.04684199402534298,0.08153774969689608
1,22,19,0.4383,0.283,0.9076,0.059382591081681924,-0.11045360536617123,-0.08611911456250435
1,22,20,0.4668,0.2224,0.1458,0.06824712261369412,0.08947941817422508,0.09971140397662169
1,22,21,0.5123,0.7606,0.8061,-0.053003530554496955,-0.06033608770865093,0.07839470164430465
1,22,22,0.5714,0.2512,0.241,0.03528638251714939,0.03805754586985517,0.06578629533841032
1,22,23,0.6403,0.8007,0.2616,-0.022379375208968495,0.018180800604357217,-0.07435171899466893
1,23,0,0.7143,0.5798,0.9854,2.0406548526465812e-06,1.1950761877565872e-05,0.03901980834908102
1,23,1,0.7882,0.5936,0.3226,0.007054381399263211,-0.013659087128112297,-0.017631852547768546
1,23,2,0.8571,0.7092,0.9042,0.03013981617314532,0.05667731260638973,0.08374162486584935
1,23,3,0.9163,0.1128,0.3978,-0.07785514313579778,-0.022135783267594,0.04222522482011762
1,23,4,0.9617,0.9137,0.4651,0.10281156857660059,-0.01045853719798017,-0.017564094807677063
1,23,5,0.9903,0.1713,0.6303,-0.09022534227197662,0.033931884389926316,-0.04018275225686409
1,23,6,1.0,0.4033,0.6765,-0.027107818189151436,0.0483248049984121,-0.01604605186560393
1,23,7,0.9903,0.5894,0.4216,0.02518071022802337,-0.023674533110073673,-0.007824427326731966
1,23,8,0.9617,0.5581,0.1661,0.01482723857660061,-0.08443861219798017,-0.02045098379141692
1,23,9,0.9163,0.2809,0.8493,-0.04389474063579778,0.06907850423240602,-0.07429253567657956
1,23,10,0.8571,0.2445,0.9517,-0.036230961326854674,0.06346150010638973,-0.11271500269385598
1,23,11,0.7882,0.666,0.7526,0.012406551399263215,0.018128662871887715,0.04115609731503634
1,23,12,0.7143,0.1923,0.2901,-7.646845147373862e-06,-5.431738122470811e-06,0.06645705648551396
1,23,13,0.6403,0.0508,0.6994,0.033094477291031515,-0.014205454395642792,-0.0859094044939068
1,23,14,0.5714,0.2047,0.9241,0.04193007001714939,-0.059540366630144816,-0.12229947856021778
1,23,15,0.5123,0.1187,0.6949,0.07664422194550306,-0.03787646770865092,-0.07116290310798198
