,,,,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Zambia,CSP,Q2,d1,0,0,0,0,0,0,0,0.031683074,0.632890847,1,1,0.938039104,0.882951245,0.84952125,0.899837114,0.889155875,0,0,0,0,0,0,0,0
Zambia,CSP,Q2,d2,0,0,0,0,0,0,0,0.031683074,0.632890847,1,1,0.938039104,0.882951245,0.84952125,0.899837114,0.889155875,0,0,0,0,0,0,0,0
Zambia,CSP,Q2,d3,0,0,0,0,0,0,0,0.031683074,0.632890847,1,1,0.938039104,0.882951245,0.84952125,0.899837114,0.889155875,0,0,0,0,0,0,0,0
Zambia,CSP,Q3,d1,0,0,0,0,0,0,0,0.373880951,0.817390666,0.822847024,0.856723086,0.874549671,0.841397265,0.850269258,0.785796137,0.813093665,0.046438262,0,0,0,0,0,0,0
Zambia,CSP,Q3,d2,0,0,0,0,0,0,0,0.373880951,0.817390666,0.822847024,0.856723086,0.874549671,0.841397265,0.850269258,0.785796137,0.813093665,0.046438262,0,0,0,0,0,0,0
Zambia,CSP,Q3,d3,0,0,0,0,0,0,0,0.373880951,0.817390666,0.822847024,0.856723086,0.874549671,0.841397265,0.850269258,0.785796137,0.813093665,0.046438262,0,0,0,0,0,0,0
Zambia,CSP,Q4,d1,0,0,0,0,0,0,0,0.15070291,0.408376187,0.510948871,0.59118639,0.586136459,0.458495373,0.455978943,0.449878621,0.446519097,0.253637213,0,0,0,0,0,0,0
Zambia,CSP,Q4,d2,0,0,0,0,0,0,0,0.15070291,0.408376187,0.510948871,0.59118639,0.586136459,0.458495373,0.455978943,0.449878621,0.446519097,0.253637213,0,0,0,0,0,0,0
Zambia,CSP,Q4,d3,0,0,0,0,0,0,0,0.15070291,0.408376187,0.510948871,0.59118639,0.586136459,0.458495373,0.455978943,0.449878621,0.446519097,0.253637213,0,0,0,0,0,0,0
Zimbabwe,CSP,Q1,d1,0,0,0,0,0,0,0,0.33662918,0.837831223,0.884040149,0.889283316,0.846640758,0.833875448,0.747247421,0.698290497,0.559146103,0.026117683,0,0,0,0,0,0,0
Zimbabwe,CSP,Q1,d2,0,0,0,0,0,0,0,0.33662918,0.837831223,0.884040149,0.889283316,0.846640758,0.833875448,0.747247421,0.698290497,0.559146103,0.026117683,0,0,0,0,0,0,0
Zimbabwe,CSP,Q1,d3,0,0,0,0,0,0,0,0.33662918,0.837831223,0.884040149,0.889283316,0.846640758,0.833875448,0.747247421,0.698290497,0.559146103,0.026117683,0,0,0,0,0,0,0
Zimbabwe,CSP,Q2,d1,0,0,0,0,0,0,0,0.228019864,1,1,1,1,0.986911031,1,0.998923733,0.750811931,0,0,0,0,0,0,0,0
Zimbabwe,CSP,Q2,d2,0,0,0,0,0,0,0,0.228019864,1,1,1,1,0.986911031,1,0.998923733,0.750811931,0,0,0,0,0,0,0,0
Zimbabwe,CSP,Q2,d3,0,0,0,0,0,0,0,0.228019864,1,1,1,1,0.986911031,1,0.998923733,0.750811931,0,0,0,0,0,0,0,0
Zimbabwe,CSP,Q3,d1,0,0,0,0,0,0,0.070917824,0.541494236,0.91621615,0.910996997,0.885947695,0.879475244,0.839223586,0.769649364,0.775044479,0.688204022,0.007511325,0,0,0,0,0,0,0
Zimbabwe,CSP,Q3,d2,0,0,0,0,0,0,0.070917824,0.541494236,0.91621615,0.910996997,0.885947695,0.879475244,0.839223586,0.769649364,0.775044479,0.688204022,0.007511325,0,0,0,0,0,0,0
Zimbabwe,CSP,Q3,d3,0,0,0,0,0,0,0.070917824,0.541494236,0.91621615,0.910996997,0.885947695,0.879475244,0.839223586,0.769649364,0.775044479,0.688204022,0.007511325,0,0,0,0,0,0,0
Zimbabwe,CSP,Q4,d1,0,0,0,0,0,0,0.040385819,0.298579713,0.53075177,0.571872841,0.608021747,0.630994706,0.610117851,0.571558314,0.567743796,0.435186887,0.208267278,0,0,0,0,0,0,0
Zimbabwe,CSP,Q4,d2,0,0,0,0,0,0,0.040385819,0.298579713,0.53075177,0.571872841,0.608021747,0.630994706,0.610117851,0.571558314,0.567743796,0.435186887,0.208267278,0,0,0,0,0,0,0
Zimbabwe,CSP,Q4,d3,0,0,0,0,0,0,0.040385819,0.298579713,0.53075177,0.571872841,0.608021747,0.630994706,0.610117851,0.571558314,0.567743796,0.435186887,0.208267278,0,0,0,0,0,0,0
Angola,CSP,Q1,d4,0,0,0,0,0,0,0,0,0.386186513,0.848904502,0.859098098,0.849643206,0.846134069,0.904078048,0.805358674,0.811010054,0.594333723,0.002577512,0,0,0,0,0,0
Angola,CSP,Q2,d4,0,0,0,0,0,0,0,0,0.430788256,1,1,1,1,1,1,1,0.677297678,0,0,0,0,0,0,0
Angola,CSP,Q3,d4,0,0,0,0,0,0,0,0.011159852,0.302003256,0.638626748,0.70009725,0.788867095,0.813382854,0.785480447,0.744510368,0.655648935,0.455781634,0,0,0,0,0,0,0
Angola,CSP,Q4,d4,0,0,0,0,0,0,0,0.007182501,0.124174692,0.317479657,0.456309099,0.474919631,0.508156946,0.481387678,0.496826693,0.450087087,0.291344721,0.061493149,0,0,0,0,0,0
Botswana,CSP,Q1,d4,0,0,0,0,0,0,0,0,0.095950333,0.520105333,0.536072333,0.521167667,0.435148333,0.424960667,0.358238333,0.312983333,0,0,0,0,0,0,0,0
Botswana,CSP,Q2,d4,0,0,0,0,0,0,0.219769733,1,1,1,1,1,1,1,1,1,1,0.350427,0,0,0,0,0,0
Botswana,CSP,Q3,d4,0,0,0,0,0,0,0,0.233319667,0.772000667,0.975161667,0.981197,0.978215333,0.970854667,0.949979667,0.882274,0.750396667,0.453935,0,0,0,0,0,0,0
Botswana,CSP,Q4,d4,0,0,0,0,0,0,0,0,0.083229,0.459015667,0.651923,0.619133667,0.629866667,0.573626667,0.683038,0.241502,0,0,0,0,0,0,0,0
DRC,CSP,Q1,d4,0,0,0,0,0,0,0,0.155055506,0.63147007,0.818257346,0.850372903,0.873313868,0.88345957,0.841037864,0.782841845,0.701970579,0.103719926,0,0,0,0,0,0,0
DRC,CSP,Q2,d4,0,0,0,0,0,0,0,0.019323858,0.523212299,0.922248961,0.991170029,0.994208589,0.974020521,0.971896788,0.967725943,0.965555719,0.014427373,0,0,0,0,0,0,0
DRC,CSP,Q3,d4,0,0,0,0,0,0,0,0.096908591,0.431332572,0.602858595,0.692790197,0.711664379,0.71749546,0.663793051,0.577414524,0.52863557,0.004676908,0,0,0,0,0,0,0
DRC,CSP,Q4,d4,0,0,0,0,0,0,0,0.023223055,0.154588128,0.335730732,0.416780347,0.494062507,0.570798365,0.565102954,0.467631299,0.386442639,0.160904026,0,0,0,0,0,0,0
DRC_South,CSP,Q1,d4,0,0,0,0,0,0,0,0.090429318,0.528671647,0.781121634,0.84477771,0.859728945,0.858325184,0.825575901,0.775994104,0.732053956,0.040941402,0,0,0,0,0,0,0
DRC_South,CSP,Q2,d4,0,0,0,0,0,0,0,0.065867473,0.436423499,0.692079013,0.752774426,0.787194988,0.809426152,0.792679202,0.739399696,0.684656312,0.093017109,0,0,0,0,0,0,0
DRC_South,CSP,Q3,d4,0,0,0,0,0,0,0,0.091729051,0.405796923,0.585615558,0.653314482,0.693013585,0.723917799,0.689977956,0.60929589,0.539016263,0.089766953,0,0,0,0,0,0,0
DRC_South,CSP,Q4,d4,0,0,0,0,0,0,0,0.046485168,0.369711,0.620279429,0.700246858,0.733311825,0.754104782,0.733597598,0.670923922,0.626877976,0.060002769,0,0,0,0,0,0,0
Eswatini,CSP,Q1,d4,0,0,0,0,0,0,0,0.124488473,0.510055566,0.667671046,0.681999131,0.690511985,0.701053497,0.712693933,0.671182465,0.314165548,0.016172836,0,0,0,0,0,0,0
Eswatini,CSP,Q2,d4,0,0,0,0,0,0,0,0,0.356459851,0.798853362,0.844690266,0.818938482,0.804373711,0.824027403,0.840634681,0.176809555,0,0,0,0,0,0,0,0
Eswatini,CSP,Q3,d4,0,0,0,0,0,0,0.030180807,0.155150811,0.340752368,0.439124773,0.488920999,0.513383856,0.563503108,0.587741016,0.560578883,0.447084778,0.010329714,0,0,0,0,0,0,0
Eswatini,CSP,Q4,d4,0,0,0,0,0,0,0.047362842,0.233358425,0.414325225,0.51962418,0.584009889,0.637921773,0.64194354,0.670218919,0.630154221,0.584040207,0.26805491,0,0,0,0,0,0,0
Lesotho,CSP,Q1,d4,0,0,0,0,0,0,0,0,0.187661061,0.648283751,0.822261816,0.77323752,0.715190745,0.681037239,0.648746377,0.620638878,0.347850688,0.054994376,0,0,0,0,0,0
Lesotho,CSP,Q2,d4,0,0,0,0,0,0,0,0,0,0.321391677,0.75942227,0.798359583,0.776349741,0.745208307,0.793008606,0.824322137,0.25833651,0,0,0,0,0,0,0
Lesotho,CSP,Q3,d4,0,0,0,0,0,0,0,0.109429402,0.51697406,0.847819413,0.859428681,0.881496826,0.852023672,0.788522337,0.776900727,0.772604803,0.738769286,0.164902144,0,0,0,0,0,0
Lesotho,CSP,Q4,d4,0,0,0,0,0,0,0,0.119732996,0.443229646,0.628673916,0.651505495,0.662315125,0.609681693,0.532853346,0.537747681,0.403441608,0.356679947,0.296061272,0,0,0,0,0,0
Malawi,CSP,Q1,d4,0,0,0,0,0,0,0,0,0.285132739,0.665385481,0.764628552,0.809142845,0.738074444,0.617194793,0.593539677,0.656845647,0.405647227,0,0,0,0,0,0,0
Malawi,CSP,Q2,d4,0,0,0,0,0,0,0,0,0.382025143,0.888001632,0.903693324,0.815612345,0.727954509,0.704141265,0.694716973,0.688540547,0.424915187,0,0,0,0,0,0,0
Malawi,CSP,Q3,d4,0,0,0,0,0,0,0,0.160828696,0.636138185,0.914215259,0.907747979,0.878201058,0.874168828,0.813616947,0.719100045,0.781920866,0.66420317,0,0,0,0,0,0,0
Malawi,CSP,Q4,d4,0,0,0,0,0,0,0,0.026470537,0.191384498,0.422424745,0.541318541,0.629155789,0.628079602,0.585896037,0.532566911,0.394952775,0.359044912,0.026387947,0,0,0,0,0,0
Mozambique,CSP,Q1,d4,0,0,0,0,0,0,0.060944044,0.441567361,0.703225508,0.788045778,0.830255745,0.732817063,0.68974642,0.667100002,0.651375468,0.153844414,0,0,0,0,0,0,0,0
Mozambique,CSP,Q2,d4,0,0,0,0,0,0,0,0.290631327,0.690754363,0.756042741,0.769984925,0.642308841,0.510813357,0.48552321,0.480493124,0.034163698,0,0,0,0,0,0,0,0
Mozambique,CSP,Q3,d4,0,0,0,0,0,0,0.213432749,0.654601691,0.810567205,0.855587102,0.841897546,0.817938022,0.698950621,0.711058971,0.621853535,0.206859549,0,0,0,0,0,0,0,0
Mozambique,CSP,Q4,d4,0,0,0,0,0,0,0.077992915,0.306254454,0.516668678,0.631142227,0.662969957,0.639976396,0.578739028,0.532829905,0.531224614,0.376836114,0,0,0,0,0,0,0,0
Namibia,CSP,Q1,d4,0,0,0,0,0,0,0,0.446270909,0.976563636,0.960863636,0.953427273,0.945845455,0.954145455,0.38167,0.664679091,0.964090909,0.912581818,0,0,0,0,0,0,0
Namibia,CSP,Q2,d4,0,0,0,0,0,0,0,0,0.47685,1,1,0.999445455,0.994845455,0.988845455,0.987027273,0.989172727,0.501369091,0,0,0,0,0,0,0
Namibia,CSP,Q3,d4,0,0,0,0,0,0,0,0,0.489638182,1,1,1,1,1,1,1,0.684259091,0,0,0,0,0,0,0
Namibia,CSP,Q4,d4,0,0,0,0,0,0,0,0.462074545,0.987681818,0.977436364,0.966109091,0.961227273,0.954045455,0.953663636,0.951936364,0.960936364,0.9842,0,0,0,0,0,0,0
South_Africa,CSP,Q1,d4,0,0,0,0,0,0,0,0.063994687,0.483096935,0.844464457,0.886532391,0.835874646,0.774852559,0.773207047,0.698378204,0.604656128,0.139615908,0,0,0,0,0,0,0
South_Africa,CSP,Q2,d4,0,0,0,0,0,0,0,0,0.302209451,0.890540508,0.917111161,0.894569109,0.891557753,0.906477575,0.967166308,0.69587544,0,0,0,0,0,0,0,0
South_Africa,CSP,Q3,d4,0,0,0,0,0,0,0.076831061,0.432469269,0.723651588,0.811746209,0.822095546,0.812590118,0.778072644,0.744886964,0.753515345,0.751182072,0.401056573,0,0,0,0,0,0,0
South_Africa,CSP,Q4,d4,0,0,0,0,0,0,0.057452994,0.382301958,0.694499344,0.759707285,0.779270952,0.732943911,0.707376721,0.586823757,0.560154597,0.591773173,0.567483339,0.058051618,0,0,0,0,0,0
Tanzania,CSP,Q1,d4,0,0,0,0,0,0,0,0.302026219,0.708030639,0.796294806,0.771642436,0.741119981,0.738564695,0.599563717,0.658867547,0.504773719,0,0,0,0,0,0,0,0
Tanzania,CSP,Q2,d4,0,0,0,0,0,0,0,0.465400041,1,1,1,1,1,1,0.966676764,0.730047134,0,0,0,0,0,0,0,0
Tanzania,CSP,Q3,d4,0,0,0,0,0,0,0.11360003,0.566053372,0.815596139,0.841679235,0.791259501,0.681656668,0.629488611,0.540984864,0.484169092,0.356525471,0,0,0,0,0,0,0,0
Tanzania,CSP,Q4,d4,0,0,0,0,0,0,0.010436491,0.233527872,0.557886152,0.618484204,0.679067846,0.578630608,0.467789256,0.46945808,0.498063876,0.363837591,0,0,0,0,0,0,0,0
Zambia,CSP,Q1,d4,0,0,0,0,0,0,0,0.226924127,0.660214997,0.750615953,0.770248977,0.76121305,0.734794883,0.718068351,0.73385764,0.686701832,0.072618434,0,0,0,0,0,0,0
Zambia,CSP,Q2,d4,0,0,0,0,0,0,0,0.031683074,0.632890847,1,1,0.938039104,0.882951245,0.84952125,0.899837114,0.889155875,0,0,0,0,0,0,0,0
Zambia,CSP,Q3,d4,0,0,0,0,0,0,0,0.373880951,0.817390666,0.822847024,0.856723086,0.874549671,0.841397265,0.850269258,0.785796137,0.813093665,0.046438262,0,0,0,0,0,0,0
Zambia,CSP,Q4,d4,0,0,0,0,0,0,0,0.15070291,0.408376187,0.510948871,0.59118639,0.586136459,0.458495373,0.455978943,0.449878621,0.446519097,0.253637213,0,0,0,0,0,0,0
Zimbabwe,CSP,Q1,d4,0,0,0,0,0,0,0,0.33662918,0.837831223,0.884040149,0.889283316,0.846640758,0.833875448,0.747247421,0.698290497,0.559146103,0.026117683,0,0,0,0,0,0,0
Zimbabwe,CSP,Q2,d4,0,0,0,0,0,0,0,0.228019864,1,1,1,1,0.986911031,1,0.998923733,0.750811931,0,0,0,0,0,0,0,0
Zimbabwe,CSP,Q3,d4,0,0,0,0,0,0,0.070917824,0.541494236,0.91621615,0.910996997,0.885947695,0.879475244,0.839223586,0.769649364,0.775044479,0.688204022,0.007511325,0,0,0,0,0,0,0
Zimbabwe,CSP,Q4,d4,0,0,0,0,0,0,0.040385819,0.298579713,0.53075177,0.571872841,0.608021747,0.630994706,0.610117851,0.571558314,0.567743796,0.435186887,0.208267278,0,0,0,0,0,0,0
Angola,OffshoreWind,Q1,d1,0.192,0.2,0.201,0.22,0.199,0.126,0.077,0.056,0.043,0.026,0.014,0.013,0.025,0.059,0.093,0.103,0.102,0.095,0.093,0.097,0.095,0.093,0.09,0.086
Angola,OffshoreWind,Q1,d2,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.012,0.022,0.028,0.027,0.021,0.012,0.008,0.01,0.009,0.005,0.002,0.002
Angola,OffshoreWind,Q1,d3,0.001,0,0,0,0,0,0,0.006,0.028,0.061,0.09,0.112,0.123,0.126,0.123,0.114,0.099,0.072,0.045,0.021,0.007,0.001,0,0
Angola,OffshoreWind,Q1,d4,0.03,0.03,0.024,0.017,0.01,0.003,0,0,0,0,0,0,0.005,0.034,0.076,0.109,0.128,0.143,0.147,0.141,0.128,0.11,0.085,0.063
Angola,OffshoreWind,Q2,d1,0.073,0.05,0.026,0.009,0.002,0,0,0,0,0,0,0,0,0,0.003,0.019,0.05,0.062,0.048,0.021,0.008,0.005,0.006,0.01
Angola,OffshoreWind,Q2,d2,0.004,0.005,0.005,0.004,0.004,0.002,0,0,0,0,0,0,0,0,0,0.002,0.021,0.059,0.099,0.135,0.164,0.186,0.201,0.219
Angola,OffshoreWind,Q2,d3,0.053,0.058,0.074,0.084,0.074,0.054,0.032,0.026,0.032,0.045,0.069,0.099,0.133,0.174,0.218,0.255,0.282,0.282,0.256,0.227,0.217,0.234,0.253,0.262
Angola,OffshoreWind,Q2,d4,0.086,0.041,0.011,0.002,0,0,0,0,0,0,0,0,0.009,0.04,0.072,0.097,0.126,0.151,0.144,0.109,0.068,0.036,0.023,0.024
Angola,OffshoreWind,Q3,d1,0.259,0.289,0.294,0.27,0.224,0.178,0.146,0.123,0.112,0.121,0.142,0.173,0.208,0.235,0.234,0.195,0.146,0.112,0.09,0.076,0.066,0.067,0.075,0.084
Angola,OffshoreWind,Q3,d2,0.079,0.096,0.118,0.135,0.145,0.154,0.156,0.144,0.117,0.1,0.113,0.167,0.246,0.314,0.345,0.335,0.324,0.344,0.364,0.333,0.257,0.184,0.136,0.114
Angola,OffshoreWind,Q3,d3,0.067,0.082,0.088,0.084,0.065,0.039,0.017,0.003,0,0,0.001,0.01,0.051,0.118,0.18,0.22,0.247,0.263,0.246,0.187,0.113,0.058,0.035,0.041
Angola,OffshoreWind,Q3,d4,0.05,0.05,0.045,0.028,0.008,0.001,0,0,0,0,0,0.003,0.011,0.021,0.031,0.044,0.063,0.084,0.09,0.079,0.066,0.063,0.069,0.068
Angola,OffshoreWind,Q4,d1,0.092,0.074,0.069,0.059,0.039,0.017,0.005,0.001,0.001,0.002,0.013,0.061,0.145,0.249,0.328,0.352,0.3,0.185,0.079,0.033,0.032,0.052,0.071,0.08
Angola,OffshoreWind,Q4,d2,0.071,0.055,0.039,0.029,0.019,0.012,0.004,0.001,0,0,0.003,0.011,0.028,0.054,0.074,0.089,0.1,0.103,0.092,0.065,0.041,0.025,0.014,0.008
Angola,OffshoreWind,Q4,d3,0.074,0.093,0.104,0.114,0.118,0.118,0.102,0.068,0.03,0.006,0,0.001,0.011,0.053,0.108,0.14,0.145,0.132,0.122,0.123,0.133,0.145,0.16,0.181
Angola,OffshoreWind,Q4,d4,0,0,0,0,0,0,0,0,0,0,0.001,0.005,0.008,0.007,0.005,0.003,0.003,0.003,0.002,0.001,0,0.001,0.002,0.003
South_Africa,OffshoreWind,Q1,d1,0.87,0.87,0.863,0.851,0.839,0.827,0.824,0.82,0.804,0.788,0.77,0.75,0.744,0.772,0.825,0.881,0.904,0.916,0.936,0.948,0.953,0.953,0.955,0.957
South_Africa,OffshoreWind,Q1,d2,0.068,0.04,0.026,0.02,0.018,0.019,0.021,0.017,0.006,0.002,0.002,0.006,0.026,0.076,0.144,0.209,0.261,0.291,0.288,0.256,0.199,0.126,0.069,0.043
South_Africa,OffshoreWind,Q1,d3,0.523,0.443,0.367,0.305,0.268,0.241,0.214,0.182,0.128,0.082,0.074,0.106,0.161,0.233,0.319,0.401,0.447,0.411,0.31,0.199,0.122,0.093,0.097,0.135
South_Africa,OffshoreWind,Q1,d4,0.885,0.891,0.904,0.921,0.931,0.934,0.929,0.914,0.892,0.867,0.852,0.866,0.893,0.919,0.938,0.948,0.933,0.93,0.932,0.934,0.932,0.928,0.928,0.93
South_Africa,OffshoreWind,Q2,d1,0.732,0.701,0.661,0.615,0.574,0.535,0.495,0.468,0.474,0.516,0.58,0.62,0.644,0.674,0.697,0.695,0.649,0.575,0.489,0.402,0.311,0.216,0.16,0.144
South_Africa,OffshoreWind,Q2,d2,0.12,0.123,0.121,0.129,0.111,0.066,0.028,0.01,0.004,0.002,0.002,0.005,0.01,0.01,0.007,0.006,0.008,0.012,0.016,0.021,0.026,0.026,0.023,0.019
South_Africa,OffshoreWind,Q2,d3,0.364,0.37,0.33,0.249,0.193,0.183,0.205,0.23,0.207,0.155,0.106,0.09,0.106,0.145,0.209,0.261,0.268,0.279,0.303,0.294,0.208,0.11,0.061,0.028
South_Africa,OffshoreWind,Q2,d4,0.904,0.923,0.951,0.963,0.962,0.947,0.925,0.926,0.914,0.869,0.786,0.695,0.632,0.519,0.385,0.299,0.272,0.243,0.219,0.199,0.207,0.176,0.111,0.099
South_Africa,OffshoreWind,Q3,d1,0.318,0.359,0.425,0.488,0.531,0.562,0.587,0.612,0.633,0.642,0.663,0.695,0.694,0.666,0.623,0.558,0.492,0.448,0.44,0.475,0.535,0.614,0.697,0.754
South_Africa,OffshoreWind,Q3,d2,0,0,0,0.002,0.004,0.005,0.01,0.021,0.025,0.025,0.031,0.079,0.178,0.309,0.427,0.523,0.591,0.65,0.693,0.702,0.692,0.668,0.63,0.587
South_Africa,OffshoreWind,Q3,d3,0.078,0.171,0.289,0.359,0.31,0.208,0.13,0.068,0.027,0.013,0.01,0.014,0.024,0.042,0.078,0.116,0.15,0.201,0.241,0.222,0.165,0.104,0.054,0.025
South_Africa,OffshoreWind,Q3,d4,0.755,0.785,0.822,0.829,0.82,0.809,0.791,0.772,0.754,0.718,0.671,0.615,0.586,0.561,0.547,0.507,0.458,0.42,0.388,0.325,0.22,0.126,0.084,0.084
South_Africa,OffshoreWind,Q4,d1,0.655,0.593,0.51,0.396,0.278,0.172,0.083,0.03,0.005,0.001,0.018,0.09,0.225,0.414,0.589,0.697,0.731,0.703,0.615,0.465,0.305,0.189,0.144,0.126
South_Africa,OffshoreWind,Q4,d2,0.074,0.048,0.041,0.046,0.056,0.059,0.05,0.033,0.018,0.008,0.004,0.007,0.019,0.039,0.068,0.085,0.105,0.101,0.088,0.087,0.09,0.098,0.105,0.1
South_Africa,OffshoreWind,Q4,d3,0.028,0.096,0.161,0.18,0.162,0.119,0.071,0.038,0.02,0.011,0.024,0.093,0.216,0.32,0.346,0.343,0.326,0.281,0.213,0.146,0.096,0.062,0.026,0.009
South_Africa,OffshoreWind,Q4,d4,0.439,0.441,0.433,0.426,0.407,0.358,0.299,0.256,0.25,0.3,0.379,0.479,0.588,0.674,0.731,0.763,0.788,0.794,0.785,0.768,0.748,0.726,0.711,0.712
Mozambique,OffshoreWind,Q1,d1,0.005,0.002,0,0,0.001,0.005,0.018,0.037,0.042,0.026,0.012,0.005,0.003,0.002,0.002,0.002,0.003,0.008,0.025,0.058,0.084,0.104,0.118,0.118
Mozambique,OffshoreWind,Q1,d2,0.334,0.395,0.414,0.376,0.305,0.248,0.201,0.155,0.112,0.084,0.078,0.095,0.129,0.179,0.249,0.32,0.371,0.384,0.355,0.309,0.264,0.219,0.163,0.135
Mozambique,OffshoreWind,Q1,d3,0.324,0.407,0.506,0.574,0.599,0.583,0.516,0.427,0.349,0.319,0.345,0.426,0.54,0.643,0.719,0.77,0.8,0.809,0.798,0.779,0.765,0.755,0.746,0.729
Mozambique,OffshoreWind,Q1,d4,0.989,0.987,0.976,0.931,0.855,0.819,0.837,0.953,0.989,0.991,0.986,0.978,0.968,0.961,0.955,0.948,0.944,0.947,0.958,0.973,0.981,0.975,0.952,0.918
Mozambique,OffshoreWind,Q2,d1,0.28,0.278,0.278,0.268,0.28,0.328,0.358,0.379,0.388,0.362,0.327,0.284,0.249,0.241,0.231,0.212,0.201,0.191,0.183,0.175,0.166,0.179,0.181,0.179
Mozambique,OffshoreWind,Q2,d2,0.062,0.055,0.056,0.052,0.045,0.043,0.041,0.035,0.028,0.023,0.017,0.01,0.007,0.007,0.011,0.018,0.024,0.027,0.03,0.037,0.047,0.061,0.073,0.074
Mozambique,OffshoreWind,Q2,d3,0.422,0.447,0.445,0.423,0.412,0.401,0.386,0.369,0.347,0.318,0.277,0.241,0.21,0.174,0.135,0.106,0.105,0.141,0.223,0.326,0.417,0.476,0.501,0.501
Mozambique,OffshoreWind,Q2,d4,0.088,0.076,0.059,0.043,0.03,0.023,0.019,0.023,0.033,0.044,0.053,0.055,0.051,0.041,0.031,0.03,0.04,0.06,0.091,0.133,0.171,0.199,0.212,0.209
Mozambique,OffshoreWind,Q3,d1,0.479,0.507,0.549,0.577,0.586,0.571,0.516,0.451,0.371,0.286,0.231,0.192,0.163,0.14,0.117,0.102,0.105,0.116,0.132,0.153,0.161,0.157,0.153,0.148
Mozambique,OffshoreWind,Q3,d2,0.022,0.008,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.035,0.077,0.124,0.167,0.194,0.21
Mozambique,OffshoreWind,Q3,d3,0.507,0.466,0.434,0.404,0.395,0.398,0.398,0.394,0.342,0.27,0.199,0.14,0.101,0.079,0.072,0.079,0.098,0.122,0.144,0.152,0.146,0.135,0.118,0.096
Mozambique,OffshoreWind,Q3,d4,0.826,0.834,0.84,0.86,0.889,0.901,0.884,0.846,0.781,0.715,0.642,0.59,0.515,0.501,0.569,0.682,0.768,0.816,0.841,0.867,0.888,0.891,0.871,0.875
Mozambique,OffshoreWind,Q4,d1,0.984,0.981,0.975,0.964,0.953,0.946,0.944,0.948,0.951,0.95,0.944,0.927,0.902,0.876,0.854,0.844,0.841,0.845,0.852,0.852,0.842,0.819,0.787,0.753
Mozambique,OffshoreWind,Q4,d2,0.328,0.328,0.306,0.259,0.211,0.171,0.137,0.114,0.104,0.101,0.103,0.112,0.124,0.136,0.139,0.132,0.132,0.17,0.237,0.31,0.38,0.437,0.472,0.487
Mozambique,OffshoreWind,Q4,d3,0.387,0.343,0.311,0.291,0.271,0.235,0.187,0.141,0.107,0.084,0.067,0.05,0.046,0.059,0.078,0.111,0.153,0.189,0.213,0.226,0.223,0.2,0.181,0.178
Mozambique,OffshoreWind,Q4,d4,0.33,0.295,0.242,0.201,0.177,0.157,0.138,0.131,0.147,0.16,0.155,0.165,0.184,0.231,0.297,0.358,0.388,0.403,0.412,0.404,0.38,0.348,0.327,0.316
Namibia,OffshoreWind,Q1,d1,0.93,0.935,0.938,0.935,0.93,0.918,0.896,0.866,0.823,0.776,0.742,0.751,0.788,0.819,0.833,0.83,0.813,0.782,0.736,0.695,0.648,0.595,0.523,0.444
Namibia,OffshoreWind,Q1,d2,0.425,0.437,0.432,0.388,0.313,0.249,0.213,0.212,0.245,0.296,0.353,0.403,0.442,0.488,0.54,0.578,0.603,0.615,0.615,0.604,0.586,0.574,0.578,0.594
Namibia,OffshoreWind,Q1,d3,0.449,0.464,0.468,0.469,0.433,0.436,0.408,0.33,0.276,0.252,0.274,0.315,0.347,0.379,0.391,0.376,0.358,0.338,0.325,0.317,0.326,0.35,0.358,0.355
Namibia,OffshoreWind,Q1,d4,0.494,0.425,0.364,0.317,0.272,0.234,0.204,0.156,0.101,0.076,0.093,0.15,0.221,0.31,0.413,0.514,0.601,0.652,0.656,0.614,0.547,0.494,0.447,0.413
Namibia,OffshoreWind,Q2,d1,0.547,0.581,0.591,0.61,0.661,0.682,0.646,0.583,0.484,0.402,0.401,0.457,0.566,0.722,0.83,0.875,0.895,0.909,0.923,0.924,0.916,0.903,0.89,0.891
Namibia,OffshoreWind,Q2,d2,0.355,0.298,0.252,0.213,0.192,0.186,0.193,0.218,0.241,0.267,0.3,0.352,0.41,0.433,0.451,0.491,0.563,0.634,0.679,0.684,0.658,0.61,0.532,0.459
Namibia,OffshoreWind,Q2,d3,0.155,0.112,0.064,0.018,0.001,0,0,0,0.001,0.018,0.042,0.055,0.043,0.022,0.015,0.013,0.021,0.035,0.025,0.007,0,0,0,0.017
Namibia,OffshoreWind,Q2,d4,0.697,0.868,0.869,0.823,0.824,0.827,0.812,0.768,0.68,0.612,0.607,0.672,0.737,0.788,0.819,0.812,0.791,0.78,0.791,0.829,0.882,0.914,0.921,0.914
Namibia,OffshoreWind,Q3,d1,0.131,0.182,0.279,0.432,0.538,0.485,0.284,0.088,0.009,0.008,0.03,0.064,0.125,0.209,0.269,0.302,0.355,0.471,0.63,0.745,0.786,0.772,0.744,0.707
